oln_id_a	oln_id_b	edge_type
YLR397C	YIL115C	ppi
YML007W	YBR216C	ppi
YML023C	YDR510W	ppi
YML030W	Q0250	ppi
YML043C	YBL014C	ppi
YML081C-A	YJR121W	ppi
YML098W	YER148W	ppi
YML114C	YML015C	ppi
YMR026C	YDR265W	ppi
YMR047C	YKL068W	ppi
YMR077C	YAL047C	ppi
YMR120C	YJL153C	ppi
YMR149W	YBR106W	ppi
YMR167W	YCR092C	ppi
YMR183C	YGR009C	ppi
YMR190C	YLR234W	ppi
YMR192W	YFR024C-A	ppi
YMR197C	YGL212W	ppi
YMR205C	YGR240C	ppi
YMR223W	YBR081C	ppi
YMR237W	YJL099W	ppi
YMR308C	YFR002W	ppi
YMR309C	YMR146C	ppi
YNL031C	YDR440W	ppi
YNL061W	YER006W	ppi
YNL064C	YCL037C	ppi
YNL075W	YJR002W	ppi
YNL102W	YIR008C	ppi
YNL124W	YDL208W	ppi
YNL138W	YDR388W	ppi
YNL172W	YDR260C	ppi
YNL201C	YGR063C	ppi
YNL225C	YKL042W	ppi
YNL250W	YMR224C	ppi
YNL298W	YDR162C	ppi
YNL317W	YKL059C	ppi
YNL325C	YLR386W	ppi
YNL330C	YCR084C	ppi
YNR054C	YDR365C	ppi
YOL013C	YMR022W	ppi
YOL021C	YDL111C	ppi
YOL021C	YHR069C	ppi
YOL039W	YDR418W	ppi
YOL069W	YDR318W	ppi
YOL070C	YBL085W	ppi
YOL133W	YDL132W	ppi
YOL139C	YER165W	ppi
YOL139C	YGR162W	ppi
YOL147C	YNL307C	ppi
YOL148C	YDR145W	ppi
YOR032C	YNL289W	ppi
YOR085W	YJL002C	ppi
YOR136W	YNL037C	ppi
YOR157C	YJL001W	ppi
YOR181W	YGR136W	ppi
YOR181W	YHR114W	ppi
YOR250C	YDR228C	ppi
YOR254C	YLR292C	ppi
YOR259C	YIL007C	ppi
YOR260W	YJR007W	ppi
YOR262W	YJR072C	ppi
YOR290C	YJL176C	ppi
YOR319W	YML049C	ppi
YOR340C	YDR510W	ppi
YOR370C	YKR014C	ppi
YPL020C	YNL189W	ppi
YPL042C	YNL025C	ppi
YPL063W	YNR017W	ppi
YPL082C	YDR510W	ppi
YPL101W	YGR200C	ppi
YPL129W	YBL052C	ppi
YPL139C	YNL330C	ppi
YER164W	YBR010W	ppi
YPL151C	YAL032C	ppi
YPL157W	YNR004W	ppi
YPL180W	YJR066W	ppi
YPL203W	YAL038W	ppi
YPL224C	YCL027W	ppi
YPL233W	YGR179C	ppi
YPL249C	YOR117W	ppi
YPL254W	YLR055C	ppi
YPR018W	YBR010W	ppi
YPR019W	YMR048W	ppi
YPR032W	YOR326W	ppi
YPR034W	YJL176C	ppi
YPR064W	YBL074C	ppi
YPR101W	YLL036C	ppi
YPR107C	YAL043C	ppi
YPR107C	YJR093C	ppi
YPR110C	YOR341W	ppi
YPR117W	YOL088C	ppi
YPR129W	YDL160C	ppi
YPR151C	YER118C	ppi
YPR152C	YLL036C	ppi
YPR162C	YJL194W	ppi
YPR162C	YML065W	ppi
YPR173C	YLR181C	ppi
YPR175W	YNL262W	ppi
YPR181C	YPL085W	ppi
YPR189W	YGL213C	ppi
YBL099W	Q0130	ppi
YBL105C	YBL007C	ppi
YBL105C	YBL007C	ppi
YBL105C	YBL007C	ppi
YBL105C	YBL039C	ppi
YBL105C	YBL039C	ppi
YBR198C	YBR010W	ppi
YIL126W	YNL030W	ppi
YJR082C	YNL031C	ppi
YDR385W	YLR172C	ppi
YBR010W	YBL052C	ppi
YGL190C	YNL030W	ppi
YMR072W	YNL030W	ppi
YDR385W	YGR187C	ppi
YBR010W	YBR009C	ppi
YNL031C	YNL030W	ppi
YLR141W	YBR010W	ppi
YBR010W	YNL030W	ppi
YMR176W	YNL030W	ppi
YLR141W	YNL031C	ppi
YNL031C	YBR009C	ppi
YPR080W	YDR385W	ppi
YOR133W	YNL313C	ppi
YBR118W	YKL125W	ppi
YOR064C	YNL031C	ppi
YOR064C	YBR010W	ppi
YPR080W	YPL226W	ppi
YHR099W	YNL031C	ppi
YHR099W	YBR010W	ppi
YBR118W	YOR133W	ppi
YGL190C	YNL030W	ppi
YKR029C	YNL031C	ppi
YDR385W	YGR187C	ppi
YDR385W	YGR252W	ppi
YMR033W	YNL030W	ppi
YKR029C	YBR010W	ppi
YDR385W	YLR172C	ppi
YLL022C	YBR009C	ppi
YMR176W	YNL030W	ppi
YNL031C	YBR009C	ppi
YLL041C	YKL148C	ppi
YLR007W	YDR288W	ppi
YOL016C	YBR109C	ppi
YBR009C	YBL002W	ppi
YAR007C	YAL019W	ppi
YBR009C	YBL002W	ppi
YBR009C	YBL002W	ppi
YBR009C	YBL003C	ppi
YBR009C	YBL003C	ppi
YBR009C	YBL003C	ppi
YBR009C	YBL003C	ppi
YBR009C	YBL003C	ppi
YBR009C	YBL008W	ppi
YBR010W	YAR002W	ppi
YBR010W	YAR002W	ppi
YBR010W	YAR003W	ppi
YBR010W	YAR003W	ppi
YBR010W	YAR003W	ppi
YBR010W	YBL003C	ppi
YBR010W	YBL003C	ppi
YBR010W	YBL003C	ppi
YBR010W	YBL003C	ppi
YBR010W	YBL008W	ppi
YBR010W	YBL008W	ppi
YBR010W	YBL008W	ppi
YBR010W	YBR009C	ppi
YBR010W	YBR009C	ppi
YBR010W	YBR009C	ppi
YBR010W	YBR009C	ppi
YBR010W	YBR009C	ppi
YBR010W	YBR009C	ppi
YBR010W	YBR009C	ppi
YBR010W	YBR009C	ppi
YBR010W	YBR009C	ppi
YBR010W	YBR009C	ppi
YBR010W	YBR009C	ppi
YBR010W	YBR009C	ppi
YBR010W	YBR009C	ppi
YBR010W	YBR009C	ppi
YBR020W	YBR010W	ppi
YBR020W	YBR010W	ppi
YBR023C	YBL061C	ppi
YBR023C	YBL061C	ppi
YAR028W	YAR027W	ppi
YAR028W	YAR027W	ppi
YAR030C	YAR027W	ppi
YAR030C	YAR027W	ppi
YBL003C	YBL002W	ppi
YBL003C	YBL002W	ppi
YBL003C	YBL002W	ppi
YBL003C	YBL002W	ppi
YBL003C	YBL002W	ppi
YBL018C	YAL033W	ppi
YBL018C	YAL033W	ppi
YBL023C	YAR007C	ppi
YBL030C	Q0250	ppi
YBL030C	Q0250	ppi
YBL030C	Q0250	ppi
YBL030C	Q0250	ppi
YBR023C	YBL061C	ppi
YBR024W	Q0250	ppi
YBR024W	Q0250	ppi
YBR034C	YAL021C	ppi
YBR034C	YBR009C	ppi
YBR034C	YBR009C	ppi
YBR034C	YBR009C	ppi
YBR037C	Q0250	ppi
YBR037C	Q0250	ppi
YBR037C	Q0250	ppi
YBR037C	Q0250	ppi
YBR037C	Q0250	ppi
YBR037C	Q0250	ppi
YBR037C	Q0250	ppi
YBR037C	Q0250	ppi
YBR039W	YBL099W	ppi
YBR039W	YBL099W	ppi
YBR039W	YBL099W	ppi
YBR059C	YBL047C	ppi
YBR059C	YBL047C	ppi
YBR059C	YBL047C	ppi
YBR079C	YAL035W	ppi
YBR079C	YAL035W	ppi
YBR080C	YBL050W	ppi
YBR080C	YBL050W	ppi
YBR080C	YBL050W	ppi
YBR080C	YBL050W	ppi
YBR081C	YBR010W	ppi
YBR081C	YBR010W	ppi
YBR083W	YBL016W	ppi
YBR083W	YBL016W	ppi
YBR083W	YBL016W	ppi
YBR083W	YBL016W	ppi
YBR083W	YBL016W	ppi
YBR083W	YBL016W	ppi
YBR083W	YBL016W	ppi
YBR083W	YBL016W	ppi
YBR083W	YBL016W	ppi
YBR084W	YBL022C	ppi
YBR084W	YBL022C	ppi
YBR084W	YBL022C	ppi
YBR087W	YBL035C	ppi
YBR087W	YBL035C	ppi
YBR087W	YBL035C	ppi
YBR088C	YBL019W	ppi
YBR088C	YBL019W	ppi
YBR088C	YBL019W	ppi
YBR088C	YBR087W	ppi
YBR088C	YBR087W	ppi
YBR088C	YBR087W	ppi
YBR089C-A	YBL002W	ppi
YBR089C-A	YBL002W	ppi
YBR089C-A	YBL003C	ppi
YBR089C-A	YBL003C	ppi
YBR089C-A	YBR009C	ppi
YBR089C-A	YBR009C	ppi
YBR089C-A	YBR010W	ppi
YBR089C-A	YBR010W	ppi
YBR095C	YAL013W	ppi
YBR095C	YAL013W	ppi
YBR095C	YAL013W	ppi
YBR101C	YAL005C	ppi
YBR101C	YAL005C	ppi
YBR101C	YAL005C	ppi
YBR101C	YAL005C	ppi
YBR101C	YAL005C	ppi
YBR101C	YAL005C	ppi
YBR101C	YAL005C	ppi
YBR108W	YBL007C	ppi
YBR108W	YBL007C	ppi
YBR109C	YAL029C	ppi
YBR109C	YAL029C	ppi
YBR109C	YAR064W	ppi
YBR109C	YAR064W	ppi
YBR109C	YBR011C	ppi
YBR010W	YBR009C	ppi
YBR109C	YBR011C	ppi
YBR109C	YBR050C	ppi
YBR109C	YBR050C	ppi
YBR111W-A	YBL002W	ppi
YBR111W-A	YBL002W	ppi
YBR111W-A	YBR010W	ppi
YBR111W-A	YBR010W	ppi
YBR111W-A	YBR081C	ppi
YBR111W-A	YBR081C	ppi
YBR111W-A	YBR081C	ppi
YBR111W-A	YBR081C	ppi
YBR111W-A	YBR081C	ppi
YBR111W-A	YBR081C	ppi
YBR111W-A	YBR081C	ppi
YBR111W-A	YBR081C	ppi
YBR111W-A	YBR081C	ppi
YBR111W-A	YBR081C	ppi
YBR111W-A	YBR081C	ppi
YBR112C	YBL103C	ppi
YBR112C	YBL103C	ppi
YBR115C	YBR101C	ppi
YBR115C	YBR101C	ppi
YBR115C	YBR101C	ppi
YBR118W	YAL003W	ppi
YBR118W	YAL003W	ppi
YBR118W	YAL003W	ppi
YBR118W	YAL003W	ppi
YBR118W	YAL003W	ppi
YBR119W	YAL029C	ppi
YBR119W	YAL029C	ppi
YBR119W	YBL074C	ppi
YBR119W	YBL074C	ppi
YBR123C	YAL001C	ppi
YBR123C	YAL001C	ppi
YBR123C	YAL001C	ppi
YBR123C	YAL001C	ppi
YBR123C	YAL001C	ppi
YBR123C	YAL001C	ppi
YBR123C	YAL001C	ppi
YBR123C	YAL001C	ppi
YBR128C	YBR097W	ppi
YBR128C	YBR097W	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR130C	YAL029C	ppi
YBR039W	YBL099W	ppi
YBR130C	YAL029C	ppi
YBR130C	YBR119W	ppi
YBR130C	YBR119W	ppi
YBR135W	YAR027W	ppi
YBR135W	YAR027W	ppi
YBR136W	YAR007C	ppi
YBR136W	YAR007C	ppi
YBR136W	YAR007C	ppi
YBR136W	YAR007C	ppi
YBR136W	YAR007C	ppi
YBR136W	YAR007C	ppi
YBR136W	YAR007C	ppi
YBR136W	YAR007C	ppi
YBR136W	YAR007C	ppi
YBR136W	YAR007C	ppi
YBR136W	YAR007C	ppi
YBR136W	YAR007C	ppi
YBR136W	YAR007C	ppi
YBR136W	YAR007C	ppi
YBR149W	YBL005W	ppi
YBR149W	YBL005W	ppi
YBR149W	YBL005W	ppi
YBR155W	YAL005C	ppi
YBR155W	YAL005C	ppi
YBR160W	YAL019W	ppi
YBR160W	YAL019W	ppi
YBR160W	YAL024C	ppi
YBR160W	YAL024C	ppi
YBR160W	YAL024C	ppi
YBR160W	YAL028W	ppi
YBR160W	YAL028W	ppi
YBR160W	YAL028W	ppi
YBR160W	YAL031C	ppi
YBR160W	YAL031C	ppi
YBR160W	YAL040C	ppi
YBR160W	YAL040C	ppi
YBR160W	YAL040C	ppi
YBR160W	YAL040C	ppi
YBR160W	YAL040C	ppi
YBR160W	YAL040C	ppi
YBR160W	YAL040C	ppi
YBR160W	YAL040C	ppi
YBR160W	YAL040C	ppi
YBR160W	YAL040C	ppi
YBR160W	YAL040C	ppi
YBR160W	YAL040C	ppi
YBR160W	YAL040C	ppi
YBR160W	YAL040C	ppi
YBR160W	YAL040C	ppi
YBR160W	YAL040C	ppi
YBR160W	YAL040C	ppi
YBR160W	YAL040C	ppi
YBR160W	YAL040C	ppi
YBR160W	YAL040C	ppi
YBR160W	YAL040C	ppi
YBR160W	YAL040C	ppi
YBR160W	YAR002W	ppi
YBR160W	YAR002W	ppi
YBR160W	YBL013W	ppi
YBR160W	YBL013W	ppi
YBR160W	YBL105C	ppi
YBR160W	YBL105C	ppi
YBR160W	YBR038W	ppi
YBR160W	YBR038W	ppi
YBR160W	YBR038W	ppi
YBR160W	YBR060C	ppi
YBR160W	YBR060C	ppi
YBR160W	YBR060C	ppi
YBR160W	YBR060C	ppi
YBR160W	YBR060C	ppi
YBR160W	YBR098W	ppi
YBR160W	YBR098W	ppi
YBR160W	YBR102C	ppi
YBR160W	YBR102C	ppi
YBR160W	YBR102C	ppi
YBR160W	YBR102C	ppi
YBR160W	YBR135W	ppi
YBR160W	YBR135W	ppi
YBR160W	YBR135W	ppi
YBR160W	YBR135W	ppi
YBR160W	YBR135W	ppi
YBR160W	YBR135W	ppi
YBR160W	YBR135W	ppi
YBR160W	YBR135W	ppi
YBR160W	YBR135W	ppi
YBR160W	YBR135W	ppi
YBR160W	YBR135W	ppi
YBR160W	YBR135W	ppi
YBR160W	YBR135W	ppi
YBR160W	YBR135W	ppi
YBR160W	YBR135W	ppi
YBR160W	YBR135W	ppi
YBR160W	YBR135W	ppi
YBR160W	YBR135W	ppi
YBR160W	YBR135W	ppi
YBR160W	YBR135W	ppi
YBR160W	YBR135W	ppi
YBR160W	YBR138C	ppi
YBR160W	YBR138C	ppi
YBR160W	YBR138C	ppi
YBR161W	YBR036C	ppi
YBR161W	YBR036C	ppi
YBR161W	YBR036C	ppi
YBR167C	YAL033W	ppi
YBR167C	YAL033W	ppi
YBR167C	YAL033W	ppi
YBR169C	YAL005C	ppi
YBR169C	YAL005C	ppi
YBR169C	YAL005C	ppi
YBR169C	YAL005C	ppi
YBR175W	YAR003W	ppi
YBR175W	YAR003W	ppi
YBR175W	YAR003W	ppi
YBR175W	YAR003W	ppi
YBR175W	YAR003W	ppi
YBR175W	YAR003W	ppi
YBR175W	YAR003W	ppi
YBR175W	YAR003W	ppi
YBR175W	YAR003W	ppi
YBR175W	YAR003W	ppi
YBR175W	YBR010W	ppi
YBR175W	YBR010W	ppi
YBR175W	YBR010W	ppi
YBR177C	YBR041W	ppi
YBR193C	YBL093C	ppi
YBR193C	YBL093C	ppi
YBR193C	YBL093C	ppi
YBR193C	YBL093C	ppi
YBR195C	YBL085W	ppi
YBR195C	YBR009C	ppi
YBR195C	YBR009C	ppi
YBR195C	YBR010W	ppi
YBR195C	YBR010W	ppi
YBR195C	YBR010W	ppi
YBR198C	YBR081C	ppi
YBR198C	YBR081C	ppi
YBR198C	YBR081C	ppi
YBR198C	YBR081C	ppi
YBR198C	YBR081C	ppi
YBR198C	YBR081C	ppi
YBR198C	YBR081C	ppi
YBR198C	YBR081C	ppi
YBR198C	YBR081C	ppi
YBR160W	YAL040C	ppi
YBR198C	YBR081C	ppi
YBR198C	YBR081C	ppi
YBR198C	YBR081C	ppi
YBR198C	YBR081C	ppi
YBR198C	YBR081C	ppi
YBR198C	YBR081C	ppi
YBR198C	YBR081C	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YAL041W	ppi
YBR200W	YBL085W	ppi
YBR200W	YBL085W	ppi
YBR200W	YBL085W	ppi
YBR200W	YBL085W	ppi
YBR200W	YBL085W	ppi
YBR200W	YBL085W	ppi
YBR200W	YBR160W	ppi
YBR200W	YBR160W	ppi
YBR201W	YBR170C	ppi
YBR201W	YBR170C	ppi
YBR202W	YBL023C	ppi
YBR202W	YBL023C	ppi
YBR202W	YBL023C	ppi
YBR202W	YBL023C	ppi
YBR211C	YAL034W-A	ppi
YBR211C	YAL034W-A	ppi
YBR211C	YAL034W-A	ppi
YBR211C	YAL034W-A	ppi
YBR211C	YAL034W-A	ppi
YBR211C	YBR107C	ppi
YBR211C	YBR107C	ppi
YBR211C	YBR107C	ppi
YBR211C	YBR107C	ppi
YBR211C	YBR107C	ppi
YBR213W	YBR109C	ppi
YBR213W	YBR109C	ppi
YBR215W	YBL008W	ppi
YBR215W	YBL008W	ppi
YBR215W	YBL008W	ppi
YBR217W	YBR166C	ppi
YBR217W	YBR166C	ppi
YBR217W	YBR166C	ppi
YBR221C	YBR208C	ppi
YBR221C	YBR208C	ppi
YBR221C	YBR208C	ppi
YBR229C	YBR109C	ppi
YBR229C	YBR109C	ppi
YBR231C	YAL011W	ppi
YBR231C	YAL011W	ppi
YBR231C	YAL011W	ppi
YBR243C	YBR070C	ppi
YBR243C	YBR070C	ppi
YBR243C	YBR070C	ppi
YBR245C	YBL002W	ppi
YBR245C	YBL002W	ppi
YBR245C	YBL002W	ppi
YBR245C	YBL003C	ppi
YBR245C	YBL003C	ppi
YBR245C	YBL003C	ppi
YBR245C	YBL003C	ppi
YBR245C	YBL003C	ppi
YBR245C	YBR009C	ppi
YBR245C	YBR009C	ppi
YBR245C	YBR009C	ppi
YBR245C	YBR010W	ppi
YBR245C	YBR010W	ppi
YBR245C	YBR010W	ppi
YBR251W	YBR146W	ppi
YBR251W	YBR146W	ppi
YBR251W	YBR146W	ppi
YBR251W	YBR146W	ppi
YBR253W	YBR193C	ppi
YBR253W	YBR193C	ppi
YBR253W	YBR193C	ppi
YBR253W	YBR193C	ppi
YBR257W	YAL033W	ppi
YBR257W	YAL033W	ppi
YBR257W	YAL033W	ppi
YBR257W	YAL033W	ppi
YBR257W	YAL033W	ppi
YBR257W	YAL033W	ppi
YBR257W	YAL033W	ppi
YBR257W	YBL018C	ppi
YBR257W	YBL018C	ppi
YBR257W	YBL018C	ppi
YBR257W	YBL018C	ppi
YBR257W	YBR167C	ppi
YBR257W	YBR167C	ppi
YBR257W	YBR167C	ppi
YBR257W	YBR167C	ppi
YBR257W	YBR167C	ppi
YBR257W	YBR167C	ppi
YBR257W	YBR167C	ppi
YBR257W	YBR167C	ppi
YBR258C	YAR003W	ppi
YBR258C	YAR003W	ppi
YBR258C	YAR003W	ppi
YBR258C	YBR175W	ppi
YBR258C	YBR175W	ppi
YBR258C	YBR175W	ppi
YBR258C	YBR175W	ppi
YBR258C	YBR175W	ppi
YBR283C	YBR106W	ppi
YBR283C	YBR106W	ppi
YBR289W	YBL008W	ppi
YBR289W	YBL008W	ppi
YCL010C	YBR010W	ppi
YCL010C	YBR010W	ppi
YCL010C	YBR010W	ppi
YCL010C	YBR010W	ppi
YCL010C	YBR081C	ppi
YCL010C	YBR081C	ppi
YCL010C	YBR081C	ppi
YCL010C	YBR081C	ppi
YCL010C	YBR081C	ppi
YBR200W	YAL041W	ppi
YCL010C	YBR081C	ppi
YCL010C	YBR081C	ppi
YCL010C	YBR198C	ppi
YCL014W	YBR160W	ppi
YCL014W	YBR160W	ppi
YCL024W	YBL085W	ppi
YCL024W	YBL085W	ppi
YCL027W	YAL031C	ppi
YCL027W	YAL031C	ppi
YCL027W	YAL031C	ppi
YCL027W	YAL031C	ppi
YCL027W	YBR160W	ppi
YCL027W	YBR160W	ppi
YCL034W	YBL007C	ppi
YCL034W	YBL007C	ppi
YCL034W	YBL007C	ppi
YCL034W	YBL007C	ppi
YCR060W	YCL028W	ppi
YCL051W	YBR160W	ppi
YCL051W	YBR160W	ppi
YCL057C-A	YBR262C	ppi
YCL057C-A	YBR262C	ppi
YCL057C-A	YBR262C	ppi
YCL057C-A	YBR262C	ppi
YCL059C	YBL072C	ppi
YCL059C	YBL072C	ppi
YCL059C	YBR031W	ppi
YCL059C	YBR031W	ppi
YCL059C	YBR247C	ppi
YCL059C	YBR247C	ppi
YCL059C	YBR247C	ppi
YCL059C	YBR247C	ppi
YCL061C	YAR002W	ppi
YCL061C	YBL023C	ppi
YCL061C	YBL023C	ppi
YCL061C	YBL023C	ppi
YCL066W	YBL002W	ppi
YCL066W	YBL002W	ppi
YCL067C	YCL066W	ppi
YCL067C	YCL066W	ppi
YCR002C	YCL024W	ppi
YCR002C	YCL024W	ppi
YCR002C	YCL024W	ppi
YCR009C	YBR095C	ppi
YDL042C	YDL013W	ppi
YCR009C	YBR095C	ppi
YCR009C	YBR095C	ppi
YCR009C	YBR108W	ppi
YCR009C	YBR108W	ppi
YCR009C	YBR108W	ppi
YCR009C	YBR108W	ppi
YCR030C	YBL007C	ppi
YCR030C	YBL007C	ppi
YCR030C	YBL007C	ppi
YCR030C	YBL047C	ppi
YCR030C	YBL047C	ppi
YCR030C	YBL047C	ppi
YCR030C	YBL047C	ppi
YCR030C	YBL047C	ppi
YCR030C	YBL047C	ppi
YCR030C	YBL047C	ppi
YCR030C	YBL047C	ppi
YCR030C	YBL047C	ppi
YCR030C	YBL047C	ppi
YCR030C	YBL047C	ppi
YCR030C	YBL047C	ppi
YCR033W	YBR103W	ppi
YCR033W	YBR103W	ppi
YCR033W	YBR103W	ppi
YCR033W	YBR103W	ppi
YCR033W	YBR103W	ppi
YCR033W	YBR103W	ppi
YCR033W	YBR103W	ppi
YCR042C	YBR198C	ppi
YCR042C	YBR198C	ppi
YCR042C	YBR198C	ppi
YCR042C	YBR198C	ppi
YCR042C	YBR198C	ppi
YCR042C	YBR198C	ppi
YCR042C	YBR198C	ppi
YCR043C	YAL023C	ppi
YCR043C	YAL023C	ppi
YCR043C	YAL023C	ppi
YCR052W	YBR009C	ppi
YCR052W	YBR009C	ppi
YCR052W	YCR020W-B	ppi
YCR052W	YCR020W-B	ppi
YCR052W	YCR020W-B	ppi
YCR052W	YCR020W-B	ppi
YCR057C	YCL031C	ppi
YCR057C	YCL031C	ppi
YCR065W	YBR160W	ppi
YCR065W	YBR160W	ppi
YCR066W	YAR007C	ppi
YCR066W	YAR007C	ppi
YCR066W	YAR007C	ppi
YCR066W	YBR088C	ppi
YCR066W	YBR088C	ppi
YCR066W	YBR088C	ppi
YCR066W	YBR088C	ppi
YCR066W	YBR088C	ppi
YCR066W	YBR088C	ppi
YCR066W	YBR088C	ppi
YCR066W	YBR088C	ppi
YCR077C	YBL026W	ppi
YCR077C	YBL026W	ppi
YCR077C	YBL026W	ppi
YCR077C	YBL026W	ppi
YCR077C	YBL026W	ppi
YCR077C	YBL026W	ppi
YCR077C	YBL026W	ppi
YCR077C	YBL026W	ppi
YCR077C	YBL026W	ppi
YCR077C	YBL026W	ppi
YCR077C	YBL026W	ppi
YCR077C	YBL026W	ppi
YCR084C	YBR009C	ppi
YCR084C	YBR009C	ppi
YCR084C	YBR010W	ppi
YCR084C	YBR010W	ppi
YCR084C	YBR089C-A	ppi
YCR084C	YBR089C-A	ppi
YCR084C	YBR089C-A	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YBR112C	ppi
YCR084C	YCL067C	ppi
YCR084C	YCL067C	ppi
YCR084C	YCR039C	ppi
YCR084C	YCR039C	ppi
YCR086W	YAL034W-A	ppi
YCR086W	YAL034W-A	ppi
YCR086W	YAL034W-A	ppi
YCR086W	YBR202W	ppi
YCR086W	YBR202W	ppi
YCR088W	YBL007C	ppi
YCR088W	YBL007C	ppi
YCR088W	YBL007C	ppi
YCR088W	YBL007C	ppi
YCR088W	YBL007C	ppi
YCR088W	YBL007C	ppi
YCR088W	YBL007C	ppi
YCR088W	YBL007C	ppi
YCR088W	YBL007C	ppi
YCR092C	YBR088C	ppi
YCR092C	YBR088C	ppi
YCR093W	YAL021C	ppi
YCR093W	YAL021C	ppi
YCR093W	YAL021C	ppi
YCR093W	YAL021C	ppi
YCR093W	YAL021C	ppi
YCR093W	YAL021C	ppi
YCR093W	YAL021C	ppi
YCR093W	YAL021C	ppi
YCR093W	YAL021C	ppi
YCR093W	YAL021C	ppi
YCR093W	YAL021C	ppi
YCR093W	YAL021C	ppi
YCR093W	YAL021C	ppi
YCR093W	YAL021C	ppi
YCR093W	YAL021C	ppi
YCR093W	YAL021C	ppi
YCR093W	YAL021C	ppi
YCR093W	YAL021C	ppi
YCR093W	YAL021C	ppi
YCR093W	YAL021C	ppi
YCR093W	YAL021C	ppi
YCR093W	YAL021C	ppi
YCR093W	YAL021C	ppi
YCR093W	YAL021C	ppi
YCR093W	YBL026W	ppi
YCR093W	YBL026W	ppi
YCR094W	YAL026C	ppi
YCR094W	YAL026C	ppi
YCR094W	YAL026C	ppi
YCR094W	YAL026C	ppi
YCR094W	YAL026C	ppi
YCR094W	YAL026C	ppi
YCR096C	YCR084C	ppi
YCR096C	YCR084C	ppi
YCR096C	YCR084C	ppi
YCR096C	YCR084C	ppi
YCR097W	YCL067C	ppi
YCR097W	YCL067C	ppi
YCR097W	YCR039C	ppi
YCR097W	YCR039C	ppi
